artist_id,name,type,locale,external_links
K8vZ9171uq0,Paul McCartney,attraction,en-us,"{'youtube': [{'url': 'https://www.youtube.com/user/PAULMCCARTNEY'}], 'twitter': [{'url': 'https://twitter.com/PaulMcCartney'}], 'lastfm': [{'url': 'http://www.last.fm/music/Paul+McCartney'}], 'facebook': [{'url': 'https://www.facebook.com/PaulMcCartney'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/Paul_McCartney'}], 'musicbrainz': [{'id': 'ba550d0e-adac-4864-b88b-407cab5e76af'}], 'homepage': [{'url': 'http://www.paulmccartney.com/'}]}"
K8vZ9171uq0,Paul McCartney,attraction,en-us,"{'youtube': [{'url': 'https://www.youtube.com/user/PAULMCCARTNEY'}], 'twitter': [{'url': 'https://twitter.com/PaulMcCartney'}], 'lastfm': [{'url': 'http://www.last.fm/music/Paul+McCartney'}], 'facebook': [{'url': 'https://www.facebook.com/PaulMcCartney'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/Paul_McCartney'}], 'musicbrainz': [{'id': 'ba550d0e-adac-4864-b88b-407cab5e76af'}], 'homepage': [{'url': 'http://www.paulmccartney.com/'}]}"
K8vZ917GSz7,Imagine Dragons,attraction,en-us,"{'youtube': [{'url': 'https://www.youtube.com/user/ImagineDragonsVEVO'}], 'twitter': [{'url': 'https://twitter.com/Imaginedragons'}], 'lastfm': [{'url': 'http://www.last.fm/music/Imagine+Dragons'}], 'facebook': [{'url': 'https://www.facebook.com/ImagineDragons'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/Imagine_Dragons'}], 'instagram': [{'url': 'http://instagram.com/imaginedragons/'}, {'url': 'http://instagram.com/imaginedragons'}], 'musicbrainz': [{'id': '012151a8-0f9a-44c9-997f-ebd68b5389f9'}], 'homepage': [{'url': 'http://www.imaginedragonsmusic.com/'}]}"
K8vZ917GSz7,Imagine Dragons,attraction,en-us,"{'youtube': [{'url': 'https://www.youtube.com/user/ImagineDragonsVEVO'}], 'twitter': [{'url': 'https://twitter.com/Imaginedragons'}], 'lastfm': [{'url': 'http://www.last.fm/music/Imagine+Dragons'}], 'facebook': [{'url': 'https://www.facebook.com/ImagineDragons'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/Imagine_Dragons'}], 'instagram': [{'url': 'http://instagram.com/imaginedragons/'}, {'url': 'http://instagram.com/imaginedragons'}], 'musicbrainz': [{'id': '012151a8-0f9a-44c9-997f-ebd68b5389f9'}], 'homepage': [{'url': 'http://www.imaginedragonsmusic.com/'}]}"
K8vZ917GSz7,Imagine Dragons,attraction,en-us,"{'youtube': [{'url': 'https://www.youtube.com/user/ImagineDragonsVEVO'}], 'twitter': [{'url': 'https://twitter.com/Imaginedragons'}], 'lastfm': [{'url': 'http://www.last.fm/music/Imagine+Dragons'}], 'facebook': [{'url': 'https://www.facebook.com/ImagineDragons'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/Imagine_Dragons'}], 'instagram': [{'url': 'http://instagram.com/imaginedragons/'}, {'url': 'http://instagram.com/imaginedragons'}], 'musicbrainz': [{'id': '012151a8-0f9a-44c9-997f-ebd68b5389f9'}], 'homepage': [{'url': 'http://www.imaginedragonsmusic.com/'}]}"
K8vZ917GSz7,Imagine Dragons,attraction,en-us,"{'youtube': [{'url': 'https://www.youtube.com/user/ImagineDragonsVEVO'}], 'twitter': [{'url': 'https://twitter.com/Imaginedragons'}], 'lastfm': [{'url': 'http://www.last.fm/music/Imagine+Dragons'}], 'facebook': [{'url': 'https://www.facebook.com/ImagineDragons'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/Imagine_Dragons'}], 'instagram': [{'url': 'http://instagram.com/imaginedragons/'}, {'url': 'http://instagram.com/imaginedragons'}], 'musicbrainz': [{'id': '012151a8-0f9a-44c9-997f-ebd68b5389f9'}], 'homepage': [{'url': 'http://www.imaginedragonsmusic.com/'}]}"
K8vZ9174Yp7,J. Bernardt,attraction,en-us,"{'youtube': [{'url': 'https://www.youtube.com/channel/UCZ9YR_xnFoZxBvb3D07ywKg'}], 'twitter': [{'url': 'http://twitter.com/j_bernardt'}], 'itunes': [{'url': 'https://music.apple.com/ca/artist/j-bernardt/1173736746'}], 'spotify': [{'url': 'https://open.spotify.com/artist/6LiV1FV5nwdp3k6n3LMoQn?autoplay=true'}], 'facebook': [{'url': 'http://facebook.com/JBernardtmusic'}], 'instagram': [{'url': 'http://instagram.com/j.bernardt'}], 'homepage': [{'url': 'http://jbernardt.com/'}]}"
K8vZ917bRsf,Griff,attraction,en-us,"{'youtube': [{'url': 'https://www.youtube.com/channel/UCIY8ucMI3c54m9P35x6UZOw'}], 'twitter': [{'url': 'https://twitter.com/wiffygriffy'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/griff/1472442704'}], 'spotify': [{'url': 'https://open.spotify.com/artist/5RJFJWYgtgWktosLrUDzff?autoplay=true'}], 'facebook': [{'url': 'https://www.facebook.com/WiffyGriffy/'}], 'instagram': [{'url': 'https://www.instagram.com/wiffygriffy/?hl=en'}], 'homepage': [{'url': 'https://www.officialgriff.com/'}]}"
K8vZ9174Yp7,J. Bernardt,attraction,en-us,"{'youtube': [{'url': 'https://www.youtube.com/channel/UCZ9YR_xnFoZxBvb3D07ywKg'}], 'twitter': [{'url': 'http://twitter.com/j_bernardt'}], 'itunes': [{'url': 'https://music.apple.com/ca/artist/j-bernardt/1173736746'}], 'spotify': [{'url': 'https://open.spotify.com/artist/6LiV1FV5nwdp3k6n3LMoQn?autoplay=true'}], 'facebook': [{'url': 'http://facebook.com/JBernardtmusic'}], 'instagram': [{'url': 'http://instagram.com/j.bernardt'}], 'homepage': [{'url': 'http://jbernardt.com/'}]}"
K8vZ917bRsf,Griff,attraction,en-us,"{'youtube': [{'url': 'https://www.youtube.com/channel/UCIY8ucMI3c54m9P35x6UZOw'}], 'twitter': [{'url': 'https://twitter.com/wiffygriffy'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/griff/1472442704'}], 'spotify': [{'url': 'https://open.spotify.com/artist/5RJFJWYgtgWktosLrUDzff?autoplay=true'}], 'facebook': [{'url': 'https://www.facebook.com/WiffyGriffy/'}], 'instagram': [{'url': 'https://www.instagram.com/wiffygriffy/?hl=en'}], 'homepage': [{'url': 'https://www.officialgriff.com/'}]}"
K8vZ917hTg7,Matinee Gold,attraction,en-us,{}
K8vZ917q-PV,Rebeka Brown,attraction,en-us,{}
K8vZ917q-P0,Taito Tikaro,attraction,en-us,{}
K8vZ917qx1f,Andre Vicenzzo,attraction,en-us,{}
K8vZ917qx10,Lydia Sanz,attraction,en-us,{}
K8vZ917qx1V,Flavio Zarza,attraction,en-us,{}
K8vZ917q-J7,Iordee,attraction,en-us,{}
K8vZ917qx57,J Louis,attraction,en-us,{}
K8vZ917o-aV,John Williams,attraction,en-us,{}
K8vZ917be9f,ROLE MODEL,attraction,en-us,"{'youtube': [{'url': 'https://www.youtube.com/channel/UCdOhfm1fXKUI1xjghB0TQ0Q'}], 'twitter': [{'url': 'https://twitter.com/rolemodel'}], 'itunes': [{'url': 'https://music.apple.com/artist/role-model/199215762'}], 'spotify': [{'url': 'https://open.spotify.com/artist/1dy5WNgIKQU6ezkpZs4y8z'}], 'facebook': [{'url': 'https://www.facebook.com/heyrolemodel/'}], 'instagram': [{'url': 'https://www.instagram.com/rolemodel/'}], 'homepage': [{'url': 'https://www.heyrolemodel.com/'}]}"
K8vZ917be9f,ROLE MODEL,attraction,en-us,"{'youtube': [{'url': 'https://www.youtube.com/channel/UCdOhfm1fXKUI1xjghB0TQ0Q'}], 'twitter': [{'url': 'https://twitter.com/rolemodel'}], 'itunes': [{'url': 'https://music.apple.com/artist/role-model/199215762'}], 'spotify': [{'url': 'https://open.spotify.com/artist/1dy5WNgIKQU6ezkpZs4y8z'}], 'facebook': [{'url': 'https://www.facebook.com/heyrolemodel/'}], 'instagram': [{'url': 'https://www.instagram.com/rolemodel/'}], 'homepage': [{'url': 'https://www.heyrolemodel.com/'}]}"
K8vZ917jSFf,Andrés Koi,attraction,en-us,{}
K8vZ917135f,Rod Stewart,attraction,en-us,"{'youtube': [{'url': 'https://www.youtube.com/channel/UCm09uYWfEygr5gWjDm9xmUA'}], 'twitter': [{'url': 'https://twitter.com/rodstewart'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/rod-stewart/57471'}], 'lastfm': [{'url': 'https://www.last.fm/music/Rod+Stewart'}], 'spotify': [{'url': 'https://open.spotify.com/artist/2y8Jo9CKhJvtfeKOsYzRdT'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/Rod_Stewart'}], 'facebook': [{'url': 'https://www.facebook.com/rodstewart'}], 'instagram': [{'url': 'https://www.instagram.com/sirrodstewart/'}], 'musicbrainz': [{'id': 'a35237a0-4f47-40a6-b6f3-1e786db23402', 'url': 'https://musicbrainz.org/artist/a35237a0-4f47-40a6-b6f3-1e786db23402'}], 'homepage': [{'url': 'http://www.rodstewart.com/'}]}"
K8vZ917jSFf,Andrés Koi,attraction,en-us,{}
K8vZ917135f,Rod Stewart,attraction,en-us,"{'youtube': [{'url': 'https://www.youtube.com/channel/UCm09uYWfEygr5gWjDm9xmUA'}], 'twitter': [{'url': 'https://twitter.com/rodstewart'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/rod-stewart/57471'}], 'lastfm': [{'url': 'https://www.last.fm/music/Rod+Stewart'}], 'spotify': [{'url': 'https://open.spotify.com/artist/2y8Jo9CKhJvtfeKOsYzRdT'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/Rod_Stewart'}], 'facebook': [{'url': 'https://www.facebook.com/rodstewart'}], 'instagram': [{'url': 'https://www.instagram.com/sirrodstewart/'}], 'musicbrainz': [{'id': 'a35237a0-4f47-40a6-b6f3-1e786db23402', 'url': 'https://musicbrainz.org/artist/a35237a0-4f47-40a6-b6f3-1e786db23402'}], 'homepage': [{'url': 'http://www.rodstewart.com/'}]}"
K8vZ917_hEf,Jay Wheeler,attraction,en-us,{}
K8vZ9171hUV,Black Eyed Peas,attraction,en-us,"{'youtube': [{'url': 'https://www.youtube.com/user/BlackEyedPeasVEVO'}], 'twitter': [{'url': 'https://twitter.com/bep'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/black-eyed-peas/360391'}], 'lastfm': [{'url': 'http://www.last.fm/music/Black+Eyed+Peas'}], 'spotify': [{'url': 'https://open.spotify.com/artist/1yxSLGMDHlW21z4YXirZDS'}], 'facebook': [{'url': 'https://www.facebook.com/blackeyedpeas'}], 'instagram': [{'url': 'https://www.instagram.com/blackeyedpeas/'}], 'musicbrainz': [{'id': 'd5be5333-4171-427e-8e12-732087c6b78e', 'url': 'https://musicbrainz.org/artist/d5be5333-4171-427e-8e12-732087c6b78e'}], 'homepage': [{'url': 'http://www.blackeyedpeas.com/'}]}"
K8vZ917hgxV,Christmas by Starlite,attraction,en-us,{}
K8vZ9174lO7,Taburete,attraction,en-us,"{'youtube': [{'url': 'https://www.youtube.com/channel/UCb8qec_AXExj5rE0YnEDINg'}], 'itunes': [{'url': 'https://music.apple.com/ca/artist/taburete/1036279884'}], 'spotify': [{'url': 'https://open.spotify.com/artist/40Ippe6JeofRURQ4nbF8DT?autoplay=true'}], 'instagram': [{'url': 'https://www.instagram.com/taburetegram/'}], 'homepage': [{'url': 'https://www.taburete.club/'}]}"
K8vZ917hgxV,Christmas by Starlite,attraction,en-us,{}
K8vZ917_W80,Maria Becerra,attraction,en-us,{}
K8vZ917_W80,Maria Becerra,attraction,en-us,{}
K8vZ917_EUf,Paula Cendejas,attraction,en-us,{}
K8vZ917_EUf,Paula Cendejas,attraction,en-us,{}
K8vZ917hrZ0,Milo J,attraction,en-us,{}
K8vZ917hrZ0,Milo J,attraction,en-us,{}
K8vZ917oN2V,Spencer Sutherland,attraction,en-us,"{'youtube': [{'url': 'https://www.youtube.com/user/amPm257'}], 'twitter': [{'url': 'https://twitter.com/Spencermusic'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/spencer-sutherland/769508624'}], 'spotify': [{'url': 'https://open.spotify.com/artist/6mjz3NMhNE5SK7GsbJIg6C?si=xxA7XiLPR4ez5arT78m1Sg&nd=1'}], 'facebook': [{'url': 'https://www.facebook.com/SpencerSutherlandOfficial'}], 'instagram': [{'url': 'https://www.instagram.com/spencermusic/'}], 'musicbrainz': [{'id': '638b7a60-2ff3-45c2-aaaa-a98757eae873', 'url': 'https://musicbrainz.org/artist/638b7a60-2ff3-45c2-aaaa-a98757eae873'}], 'homepage': [{'url': 'http://spencersutherland.com/'}]}"
K8vZ917oN2V,Spencer Sutherland,attraction,en-us,"{'youtube': [{'url': 'https://www.youtube.com/user/amPm257'}], 'twitter': [{'url': 'https://twitter.com/Spencermusic'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/spencer-sutherland/769508624'}], 'spotify': [{'url': 'https://open.spotify.com/artist/6mjz3NMhNE5SK7GsbJIg6C?si=xxA7XiLPR4ez5arT78m1Sg&nd=1'}], 'facebook': [{'url': 'https://www.facebook.com/SpencerSutherlandOfficial'}], 'instagram': [{'url': 'https://www.instagram.com/spencermusic/'}], 'musicbrainz': [{'id': '638b7a60-2ff3-45c2-aaaa-a98757eae873', 'url': 'https://musicbrainz.org/artist/638b7a60-2ff3-45c2-aaaa-a98757eae873'}], 'homepage': [{'url': 'http://spencersutherland.com/'}]}"
K8vZ917CJ3f,Katherine Ryan,attraction,en-us,{}
K8vZ917pL1f,Polo & Pan,attraction,en-us,"{'youtube': [{'url': 'https://www.youtube.com/user/POLOandPANofficial'}], 'twitter': [{'url': 'https://twitter.com/Polo_and_Pan'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/polo-pan/652304906'}], 'spotify': [{'url': 'https://open.spotify.com/artist/45yEuthJ9yq1rNXAOpBnqM'}], 'facebook': [{'url': 'https://www.facebook.com/polopan.music/'}], 'instagram': [{'url': 'https://www.instagram.com/poloandpan/'}], 'homepage': [{'url': 'http://www.poloandpanmusic.com/'}]}"
K8vZ9174j7V,Slimane,attraction,en-us,"{'youtube': [{'url': 'https://www.youtube.com/channel/UChvOLOXJLQrUW_g9wvYAVLw'}], 'twitter': [{'url': 'https://twitter.com/Slimaneoff'}], 'spotify': [{'url': 'https://open.spotify.com/artist/4OV6uYSnHxSYkjDYuBVBUz?autoplay=true'}], 'wiki': [{'url': 'https://fr.wikipedia.org/wiki/Slimane_Nebchi'}], 'facebook': [{'url': 'https://www.facebook.com/slimaneoff'}], 'instagram': [{'url': 'https://www.instagram.com/slimane/'}], 'musicbrainz': [{'id': '26358518-6dac-4c5c-94d3-de849206097b', 'url': 'https://musicbrainz.org/artist/26358518-6dac-4c5c-94d3-de849206097b'}]}"
K8vZ917pL1f,Polo & Pan,attraction,en-us,"{'youtube': [{'url': 'https://www.youtube.com/user/POLOandPANofficial'}], 'twitter': [{'url': 'https://twitter.com/Polo_and_Pan'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/polo-pan/652304906'}], 'spotify': [{'url': 'https://open.spotify.com/artist/45yEuthJ9yq1rNXAOpBnqM'}], 'facebook': [{'url': 'https://www.facebook.com/polopan.music/'}], 'instagram': [{'url': 'https://www.instagram.com/poloandpan/'}], 'homepage': [{'url': 'http://www.poloandpanmusic.com/'}]}"
K8vZ9179sF7,Omar Rudberg,attraction,en-us,{}
K8vZ917_EUf,Paula Cendejas,attraction,en-us,{}
K8vZ9175PN0,Franz Ferdinand,attraction,en-us,"{'youtube': [{'url': 'https://www.youtube.com/user/franzferdinand'}], 'twitter': [{'url': 'https://twitter.com/Franz_Ferdinand'}], 'lastfm': [{'url': 'http://www.last.fm/music/Franz+Ferdinand'}], 'facebook': [{'url': 'https://www.facebook.com/officialfranzferdinand'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/Franz_Ferdinand_(band)'}], 'instagram': [{'url': 'https://instagram.com/franz_ferdinand/'}, {'url': 'https://instagram.com/franz_ferdinand'}], 'musicbrainz': [{'id': 'aa7a2827-f74b-473c-bd79-03d065835cf7'}], 'homepage': [{'url': 'http://www.franzferdinand.co.uk/'}]}"
K8vZ9179sF7,Omar Rudberg,attraction,en-us,{}
K8vZ917jQu0,Kikuo,attraction,en-us,{}
K8vZ9175PN0,Franz Ferdinand,attraction,en-us,"{'youtube': [{'url': 'https://www.youtube.com/user/franzferdinand'}], 'twitter': [{'url': 'https://twitter.com/Franz_Ferdinand'}], 'lastfm': [{'url': 'http://www.last.fm/music/Franz+Ferdinand'}], 'facebook': [{'url': 'https://www.facebook.com/officialfranzferdinand'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/Franz_Ferdinand_(band)'}], 'instagram': [{'url': 'https://instagram.com/franz_ferdinand/'}, {'url': 'https://instagram.com/franz_ferdinand'}], 'musicbrainz': [{'id': 'aa7a2827-f74b-473c-bd79-03d065835cf7'}], 'homepage': [{'url': 'http://www.franzferdinand.co.uk/'}]}"
K8vZ9175PN0,Franz Ferdinand,attraction,en-us,"{'youtube': [{'url': 'https://www.youtube.com/user/franzferdinand'}], 'twitter': [{'url': 'https://twitter.com/Franz_Ferdinand'}], 'lastfm': [{'url': 'http://www.last.fm/music/Franz+Ferdinand'}], 'facebook': [{'url': 'https://www.facebook.com/officialfranzferdinand'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/Franz_Ferdinand_(band)'}], 'instagram': [{'url': 'https://instagram.com/franz_ferdinand/'}, {'url': 'https://instagram.com/franz_ferdinand'}], 'musicbrainz': [{'id': 'aa7a2827-f74b-473c-bd79-03d065835cf7'}], 'homepage': [{'url': 'http://www.franzferdinand.co.uk/'}]}"
K8vZ917QghV,Matt Hansen,attraction,en-us,"{'spotify': [{'url': 'https://open.spotify.com/artist/6wlhqnATSJIc0NQ64VxOVJ?si=xWkFOjNRQ2OUHuHfkbYgeA&nd=1'}], 'facebook': [{'url': 'https://www.facebook.com/matthansenmusic/'}], 'instagram': [{'url': 'https://www.instagram.com/matthansenmusic/'}]}"
K8vZ917_EUf,Paula Cendejas,attraction,en-us,{}
K8vZ917_EUf,Paula Cendejas,attraction,en-us,{}
K8vZ917pfHf,Rels B,attraction,en-us,{}
K8vZ917pfHf,Rels B,attraction,en-us,{}
K8vZ917bktV,almost monday,attraction,en-us,"{'youtube': [{'url': 'https://www.youtube.com/c/almostmonday'}], 'twitter': [{'url': 'https://twitter.com/ALMOSTMONDAYY'}], 'itunes': [{'url': 'https://music.apple.com/in/artist/almost-monday/1300723925'}], 'facebook': [{'url': 'https://www.facebook.com/almostmonday'}], 'spotify': [{'url': 'https://open.spotify.com/artist/42FzVuyJH8YbkhzWSR2n8E'}], 'instagram': [{'url': 'https://www.instagram.com/almostmonday/'}], 'homepage': [{'url': 'http://almostmonday.com'}]}"
K8vZ917bktV,almost monday,attraction,en-us,"{'youtube': [{'url': 'https://www.youtube.com/c/almostmonday'}], 'twitter': [{'url': 'https://twitter.com/ALMOSTMONDAYY'}], 'itunes': [{'url': 'https://music.apple.com/in/artist/almost-monday/1300723925'}], 'facebook': [{'url': 'https://www.facebook.com/almostmonday'}], 'spotify': [{'url': 'https://open.spotify.com/artist/42FzVuyJH8YbkhzWSR2n8E'}], 'instagram': [{'url': 'https://www.instagram.com/almostmonday/'}], 'homepage': [{'url': 'http://almostmonday.com'}]}"
K8vZ917_EUf,Paula Cendejas,attraction,en-us,{}
K8vZ917pfHf,Rels B,attraction,en-us,{}
K8vZ917pfHf,Rels B,attraction,en-us,{}
K8vZ917Kmwf,Lawrence,attraction,en-us,"{'youtube': [{'url': 'https://www.youtube.com/channel/UCr5v6l4EIKiImmJU-COJ0Sg'}], 'twitter': [{'url': 'https://twitter.com/lawrencetheband'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/lawrence/1087075288'}], 'spotify': [{'url': 'https://open.spotify.com/artist/5rwUYLyUq8gBsVaOUcUxpE?autoplay=true'}], 'facebook': [{'url': 'https://www.facebook.com/lawrencetheband'}], 'instagram': [{'url': 'https://www.instagram.com/lawrencetheband/'}], 'musicbrainz': [{'id': '819a9744-627b-4bf5-92e9-f894b0f252e6', 'url': 'https://musicbrainz.org/artist/819a9744-627b-4bf5-92e9-f894b0f252e6'}], 'homepage': [{'url': 'https://lawrencetheband.com/'}]}"
K8vZ917bktV,almost monday,attraction,en-us,"{'youtube': [{'url': 'https://www.youtube.com/c/almostmonday'}], 'twitter': [{'url': 'https://twitter.com/ALMOSTMONDAYY'}], 'itunes': [{'url': 'https://music.apple.com/in/artist/almost-monday/1300723925'}], 'facebook': [{'url': 'https://www.facebook.com/almostmonday'}], 'spotify': [{'url': 'https://open.spotify.com/artist/42FzVuyJH8YbkhzWSR2n8E'}], 'instagram': [{'url': 'https://www.instagram.com/almostmonday/'}], 'homepage': [{'url': 'http://almostmonday.com'}]}"
K8vZ917bktV,almost monday,attraction,en-us,"{'youtube': [{'url': 'https://www.youtube.com/c/almostmonday'}], 'twitter': [{'url': 'https://twitter.com/ALMOSTMONDAYY'}], 'itunes': [{'url': 'https://music.apple.com/in/artist/almost-monday/1300723925'}], 'facebook': [{'url': 'https://www.facebook.com/almostmonday'}], 'spotify': [{'url': 'https://open.spotify.com/artist/42FzVuyJH8YbkhzWSR2n8E'}], 'instagram': [{'url': 'https://www.instagram.com/almostmonday/'}], 'homepage': [{'url': 'http://almostmonday.com'}]}"
K8vZ9174ZZ0,Alec Benjamin,attraction,en-us,"{'youtube': [{'url': 'https://www.youtube.com/AlecBenjaminMusic'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/Alec_Benjamin'}], 'facebook': [{'url': 'https://www.facebook.com/AlecBenjaminMusic'}]}"
K8vZ9174ZZ0,Alec Benjamin,attraction,en-us,"{'youtube': [{'url': 'https://www.youtube.com/AlecBenjaminMusic'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/Alec_Benjamin'}], 'facebook': [{'url': 'https://www.facebook.com/AlecBenjaminMusic'}]}"
K8vZ917fQVV,Alan Walker,attraction,en-us,"{'youtube': [{'url': 'https://www.youtube.com/user/DjWalkzz'}], 'twitter': [{'url': 'https://twitter.com/IAmAlanWalker'}], 'itunes': [{'url': 'https://itunes.apple.com/artist/id1062085272'}], 'facebook': [{'url': 'https://www.facebook.com/alanwalkermusic'}], 'spotify': [{'url': 'https://open.spotify.com/artist/7vk5e3vY1uw9plTHJAMwjN'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/Alan_Walker_(artist)'}], 'musicbrainz': [{'id': 'b0e4bc50-3062-4d31-afad-def6a6b7a8e9', 'url': 'https://musicbrainz.org/artist/b0e4bc50-3062-4d31-afad-def6a6b7a8e9'}], 'instagram': [{'url': 'http://www.instagram.com/alanwalkermusic'}], 'homepage': [{'url': 'http://www.alanwalkermusic.no/'}]}"
K8vZ917pfHf,Rels B,attraction,en-us,{}
K8vZ917pfHf,Rels B,attraction,en-us,{}
K8vZ917pfHf,Rels B,attraction,en-us,{}
K8vZ917pfHf,Rels B,attraction,en-us,{}
K8vZ917QQn7,aespa,attraction,en-us,{}
K8vZ9175n0f,Anastacia,attraction,en-us,"{'youtube': [{'url': 'https://www.youtube.com/channel/UCr4T3zE6wmd39NCe_LFpqDw'}], 'twitter': [{'url': 'https://twitter.com/AnastaciaMusic'}], 'itunes': [{'url': 'https://music.apple.com/es/artist/anastacia/85942'}], 'lastfm': [{'url': 'http://www.last.fm/music/Anastacia'}], 'spotify': [{'url': 'https://open.spotify.com/artist/2siHvYaxjaW5rKVRiIrMYH'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/Anastacia'}], 'facebook': [{'url': 'https://www.facebook.com/Anastacia'}], 'musicbrainz': [{'id': 'd3b2bec4-b70e-460e-b433-a865ceac2de8', 'url': 'https://musicbrainz.org/artist/d3b2bec4-b70e-460e-b433-a865ceac2de8'}], 'instagram': [{'url': 'http://instagram.com/anastaciamusic'}], 'homepage': [{'url': 'http://www.anastacia.com/'}]}"
K8vZ9175n0f,Anastacia,attraction,en-us,"{'youtube': [{'url': 'https://www.youtube.com/channel/UCr4T3zE6wmd39NCe_LFpqDw'}], 'twitter': [{'url': 'https://twitter.com/AnastaciaMusic'}], 'itunes': [{'url': 'https://music.apple.com/es/artist/anastacia/85942'}], 'lastfm': [{'url': 'http://www.last.fm/music/Anastacia'}], 'spotify': [{'url': 'https://open.spotify.com/artist/2siHvYaxjaW5rKVRiIrMYH'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/Anastacia'}], 'facebook': [{'url': 'https://www.facebook.com/Anastacia'}], 'musicbrainz': [{'id': 'd3b2bec4-b70e-460e-b433-a865ceac2de8', 'url': 'https://musicbrainz.org/artist/d3b2bec4-b70e-460e-b433-a865ceac2de8'}], 'instagram': [{'url': 'http://instagram.com/anastaciamusic'}], 'homepage': [{'url': 'http://www.anastacia.com/'}]}"
K8vZ917QQn7,aespa,attraction,en-us,{}
K8vZ9175n0f,Anastacia,attraction,en-us,"{'youtube': [{'url': 'https://www.youtube.com/channel/UCr4T3zE6wmd39NCe_LFpqDw'}], 'twitter': [{'url': 'https://twitter.com/AnastaciaMusic'}], 'itunes': [{'url': 'https://music.apple.com/es/artist/anastacia/85942'}], 'lastfm': [{'url': 'http://www.last.fm/music/Anastacia'}], 'spotify': [{'url': 'https://open.spotify.com/artist/2siHvYaxjaW5rKVRiIrMYH'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/Anastacia'}], 'facebook': [{'url': 'https://www.facebook.com/Anastacia'}], 'musicbrainz': [{'id': 'd3b2bec4-b70e-460e-b433-a865ceac2de8', 'url': 'https://musicbrainz.org/artist/d3b2bec4-b70e-460e-b433-a865ceac2de8'}], 'instagram': [{'url': 'http://instagram.com/anastaciamusic'}], 'homepage': [{'url': 'http://www.anastacia.com/'}]}"
K8vZ9175n0f,Anastacia,attraction,en-us,"{'youtube': [{'url': 'https://www.youtube.com/channel/UCr4T3zE6wmd39NCe_LFpqDw'}], 'twitter': [{'url': 'https://twitter.com/AnastaciaMusic'}], 'itunes': [{'url': 'https://music.apple.com/es/artist/anastacia/85942'}], 'lastfm': [{'url': 'http://www.last.fm/music/Anastacia'}], 'spotify': [{'url': 'https://open.spotify.com/artist/2siHvYaxjaW5rKVRiIrMYH'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/Anastacia'}], 'facebook': [{'url': 'https://www.facebook.com/Anastacia'}], 'musicbrainz': [{'id': 'd3b2bec4-b70e-460e-b433-a865ceac2de8', 'url': 'https://musicbrainz.org/artist/d3b2bec4-b70e-460e-b433-a865ceac2de8'}], 'instagram': [{'url': 'http://instagram.com/anastaciamusic'}], 'homepage': [{'url': 'http://www.anastacia.com/'}]}"
K8vZ9175n0f,Anastacia,attraction,en-us,"{'youtube': [{'url': 'https://www.youtube.com/channel/UCr4T3zE6wmd39NCe_LFpqDw'}], 'twitter': [{'url': 'https://twitter.com/AnastaciaMusic'}], 'itunes': [{'url': 'https://music.apple.com/es/artist/anastacia/85942'}], 'lastfm': [{'url': 'http://www.last.fm/music/Anastacia'}], 'spotify': [{'url': 'https://open.spotify.com/artist/2siHvYaxjaW5rKVRiIrMYH'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/Anastacia'}], 'facebook': [{'url': 'https://www.facebook.com/Anastacia'}], 'musicbrainz': [{'id': 'd3b2bec4-b70e-460e-b433-a865ceac2de8', 'url': 'https://musicbrainz.org/artist/d3b2bec4-b70e-460e-b433-a865ceac2de8'}], 'instagram': [{'url': 'http://instagram.com/anastaciamusic'}], 'homepage': [{'url': 'http://www.anastacia.com/'}]}"
